year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1223,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1223,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1223,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1223,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1223,1121134933.3390005,51.83750379526977,13481601990.182459,109998193215.80452
2019,1223,1145990614.9295232,51.57688092812134,13918047767.371012,112233474823.94994
2020,1223,1171397349.6439455,49.540274122809485,14054559123.197474,115485284611.52127
2021,1223,1197367354.3890638,49.896732239093524,14671083984.961065,113373453212.82886
2022,1223,1223913116.9218075,48.90453831829303,15160071594.10166,112909171080.12228
2023,1223,1251047401.8540154,49.03894424593294,15646624305.782068,113957013845.89207
2024,1223,1278783256.7903373,52.41880825550973,15959529882.653357,106716836944.8487
2025,1223,1307134018.602217,52.45394604286881,16100233958.912619,98868766743.75417
2026,1223,1336113319.8409672,52.32860703292312,16641580549.343344,100144718702.49113
2027,1223,1365735095.2930226,51.86297665113919,17318123993.75084,102343162154.23758
2028,1223,1396013588.6805265,51.945839516896974,17836292405.973736,103219954670.45872
2029,1223,1426963359.5104697,52.07172447734203,18321494394.576187,103641095948.80002
2030,1223,1458599290.075671,56.30352050519036,19036822267.420395,103340192680.82802
2031,1223,1490936592.6109765,56.5105634887988,19596972729.38494,103854273930.9403
2032,1223,1523990816.6081085,56.58577652724984,20178779221.38672,104626572002.42865
