year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,859,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,859,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,859,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,859,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,859,1120434531.3308349,56.345264585790474,17508423154.180252,105272308809.56923
2019,859,1144559202.198063,63.7550260544279,18133748190.42978,101509210837.04936
2020,859,1169203314.1644166,57.875544972536666,18004742383.66183,101117994198.8804
2021,859,1194378051.5920343,56.79868050718737,18979259333.494564,99887194985.16383
2022,859,1220094839.659495,58.10032648843942,19838615311.42518,98455262807.14854
2023,859,1246365349.546966,58.97576151474563,20865080143.89416,98456052502.47957
2024,859,1273201503.7329893,60.538817916436685,20554384812.924267,80668028471.10703
2025,859,1300615481.4053266,60.62769595520033,21280983465.36573,81401245989.06474
2026,859,1328619723.988297,62.59950929414095,22354372651.09562,82870310879.22835
2027,859,1357226940.7891347,61.85786326324148,23338943608.557976,83510299628.1393
2028,859,1386450114.7659166,63.76213597291137,24350737472.009113,84417096937.46327
2029,859,1416302508.4196825,65.62069461828393,25727309394.936523,82034011590.43141
2030,859,1446797669.8134253,67.30727953811878,26862797698.27169,78649649312.89297
2031,859,1477949438.720678,69.5432091701395,28015875167.2746,76102903033.00731
2032,859,1509771952.906484,70.80688263630277,29071217283.56758,77271547085.52493
