year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,187,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,187,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,187,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,187,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,187,1136982799.2020018,45.07328483901317,13196247995.966814,108136916016.99603
2019,187,1178618029.3342984,44.906628360929204,14293436993.060198,108274424139.11136
2020,187,1221777902.0463994,46.31483062675797,15189098740.387419,110404816861.51816
2021,187,1266518248.3013802,45.22151519290139,16195003576.631315,113551620296.1691
2022,187,1312896943.5391529,41.23371504937116,17202690423.17961,119119885816.26826
2023,187,1360973982.543266,41.903379756000604,18366655883.81346,121875821541.68808
2024,187,1410811557.049254,42.35114470592223,19560513703.209217,124926209100.29741
2025,187,1462474136.1949317,42.58859696673999,20782513993.473663,128194828454.59483
2026,187,1516028549.9167078,42.63163464958165,22065392224.013252,131788236260.88707
2027,187,1571544075.3997788,40.99498377949501,23457232975.93908,136632134164.86359
2028,187,1629092526.6940637,39.29258969599982,24933161563.565483,141923170598.36447
2029,187,1688499415.8912249,37.53640750454307,26501740643.81671,147452221840.10208
2030,187,1746078818.4496708,35.72914452999024,28028520746.27676,152463450650.37766
2031,187,1802181851.7262301,33.88004843455997,29572421006.538486,157274631119.17856
2032,187,1858963850.6614552,31.98893789485469,31132095628.21367,162124238555.49237
