year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,350,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,350,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,350,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,350,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,350,1126651651.5560014,46.403574927428856,14442406774.570951,106514405662.63365
2019,350,1157296411.5252573,47.57633658532128,15153244350.956072,105005009456.53899
2020,350,1188774704.478977,50.37687639878269,15188265167.814896,96707670304.88504
2021,350,1221109202.3923,50.62182700568725,15828171415.29259,97726418718.78719
2022,350,1254323193.914772,47.82897558824723,16379856668.691076,101433498862.42291
2023,350,1288440601.1437948,49.89189855661806,17048254316.064623,101782279368.50516
2024,350,1323485996.8543177,51.743683414590855,17716948206.169815,102276095751.86122
2025,350,1359484622.19717,53.39058035327765,18375990200.340405,102873521517.48111
2026,350,1396462404.87879,54.843860811865966,19069373415.007435,103638042915.17058
2027,350,1434445977.8354323,54.47067010088138,19796694420.707905,105891081168.0286
2028,350,1473462698.4153206,54.00492807972969,20551966888.080956,108376838316.68585
2029,350,1513540668.0825434,53.45764128294284,21318256463.79805,111012289100.83916
2030,350,1554708752.6568995,52.829851480726745,22128203915.632248,113758453554.97708
2031,350,1596996603.1042588,52.130109159322146,23001568922.485218,116966089299.18045
2032,350,1640434676.8924212,51.356503707112246,23895876416.730556,120189313486.89449
