year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,501,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,501,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,501,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,501,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,501,1113270628.2352943,48.16328150788915,10675997476.213375,104415683970.0305
2019,501,1129969687.6588237,51.14526223273608,11062296516.336615,92049911841.54094
2020,501,1146919232.9737067,55.864704036690185,11419723103.991783,89618942558.38853
2021,501,1164123021.468312,57.99507066340778,11530024972.479273,87965715529.8882
2022,501,1181584866.7903361,56.92932266193418,11529068453.920038,89037274936.02579
2023,501,1199308639.7921913,61.03178237449999,11855866436.168184,87182477207.07494
2024,501,1217298269.3890736,64.9806338844931,12195649671.5433,85756334280.04704
2025,501,1235557743.4299095,68.77570982744597,12513929974.43624,84316006584.3949
2026,501,1254091109.5813577,72.4225844502145,12827850310.346947,82949137712.83812
2027,501,1272902476.225078,74.07447589926193,13066027400.786066,82431885536.72902
2028,501,1291996013.3684547,75.63561694435512,13301472054.274359,82032179958.32904
2029,501,1311375953.5689812,77.1150220328781,13509664382.04403,81895726298.71204
2030,501,1331046592.872516,78.51058635863781,13735700112.253326,81796110818.78891
2031,501,1351012291.7656038,79.82905783914865,13969178728.25281,82002009939.82385
2032,501,1371277476.1420872,81.06507368069408,14189276102.566746,82105681708.14789
