year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,444,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,444,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,444,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,444,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,444,1121317602.0741367,47.100009114799384,15166639855.923162,105677796601.52513
2019,444,1146364082.393072,48.98370193150778,16083548141.954033,103457549952.04352
2020,444,1171970017.2101853,52.53310594666382,16622376300.205717,103391741208.1948
2021,444,1198147902.8655431,53.508342833051735,17622657489.098953,104117112400.08698
2022,444,1224910514.825603,51.37866037454918,18467700505.396305,106592159808.52066
2023,444,1252270913.9179618,54.22126772763618,19470291714.219902,106649178344.52527
2024,444,1280242452.7053704,56.869224017619814,20475773450.41337,106877750074.85695
2025,444,1308838782.0021167,59.326066775917965,21489023192.22248,107246113847.87044
2026,444,1338073857.5359685,61.600668776418686,22569984154.799313,108022467865.44406
2027,444,1367961946.7589188,61.97806667410401,23613524570.49421,109026309800.46085
2028,444,1398517635.8100605,62.25788727088675,24690142912.877045,110160693156.76974
2029,444,1429755836.6339905,62.45038135781711,25771815640.245796,111365286155.52357
2030,444,1461691794.258215,62.55540921670231,26894259366.5951,112576024813.51584
2031,444,1494341094.2330995,62.58086490086182,28098660076.179832,114142501953.30777
2032,444,1527719670.2380185,62.523571628595775,29315843823.350002,115658170981.37463
