year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,10,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,10,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,10,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,10,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,10,1118833683.123033,47.426585357416535,13864419602.587547,105288210957.70648
2019,10,1141290904.8557718,49.64595269233226,14916894240.577677,102739447093.70795
2020,10,1164198887.7834585,53.55127777332566,15743843672.45186,102331606141.51228
2021,10,1187566679.581594,54.876102706575494,16761931328.91049,102659669381.34544
2022,10,1211403509.5305562,53.06651446375222,17679192281.708645,104747282748.06726
2023,10,1235718792.1607738,56.28702024120934,18768904840.427635,104403809949.75952
2024,10,1260522130.9710646,59.32337495383159,19866920593.379974,104336134596.06252
2025,10,1285823322.221603,62.17790700816145,20999353114.607216,104628706449.33495
2026,10,1311632358.803031,64.85841386788087,22175795156.85371,105158531224.68153
2027,10,1337959434.1832197,65.61027618525702,23292001638.70284,105788745416.89102
2028,10,1364814946.4332535,66.26467748659977,24434242839.693752,106529203796.81328
2029,10,1392209502.3342273,66.8314865832578,25573644391.022373,107319481272.18428
2030,10,1420153921.5664709,67.30996841684158,26744226704.749935,108094555151.0864
2031,10,1448659240.9828587,67.70767112387632,27992509940.416344,109203247827.72678
2032,10,1477736718.967899,68.02076720930212,29242114598.137676,110238539667.24739
