year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,356,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,356,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,356,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,356,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,356,1144977308.8298547,44.06034793323727,14462512893.08446,109436737390.04495
2019,356,1195250821.8154929,42.89014626806102,15485247169.18439,110898600031.69957
2020,356,1247731737.5928063,43.27136307866664,15917646581.071566,107151177295.1097
2021,356,1302516978.513057,41.20790904987196,16919718953.297369,111735997393.90294
2022,356,1359707722.5813487,36.371449344258245,17981380289.706917,120701909456.19658
2023,356,1419409590.3133168,36.06136607844345,19094028511.63555,125205849551.6922
2024,356,1481732839.7962978,35.537685820552575,20245746122.510136,130258650603.99803
2025,356,1545655422.8914573,34.81583709552239,21429567049.086372,135560186209.45064
2026,356,1611007566.8098307,33.9149276837743,22653028913.770603,141156909463.79373
2027,356,1672330281.8730397,31.454000719680398,23934202347.052807,147899892540.52423
2028,356,1734504638.432984,28.960044286295233,25245100459.228592,155081831368.4591
2029,356,1799001346.666961,26.445055591612526,26630798923.62878,162868708114.56247
2030,356,1863461458.2691886,23.912266819415105,28095605583.480644,170084179008.62885
2031,356,1925383332.0930865,21.370758348157313,29582060315.17403,177458558201.417
2032,356,1984060667.8197927,18.820876985552765,30979732489.89694,183595952333.60968
