year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,260,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,260,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,260,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,260,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,260,1127434954.7805927,46.30185873365105,11373310006.868452,106637261398.6962
2019,260,1158906188.8439133,47.371345843454264,12098872892.28306,105239870868.38503
2020,260,1191255911.3462064,50.06366398586676,12752240831.17487,106026616710.35005
2021,260,1224508644.425239,50.20367547026742,13202708261.336575,107696738885.44751
2022,260,1258689594.730053,47.316156095472195,13610429741.9836,111163107685.12022
2023,260,1293824672.5284197,49.26814427294936,14245441206.03981,112316445890.74606
2024,260,1329940511.3476667,51.00723558439342,14890977002.682241,113624455603.3411
2025,260,1367064488.1637475,52.5400864302184,15524942372.457397,114997553819.61732
2026,260,1405224744.1538835,53.87832526408711,16089127295.772434,105160879775.02232
2027,260,1444450206.0284822,53.40080986868171,16704188097.99944,107614157936.03647
2028,260,1484770607.9585254,52.832037273164055,17331178813.30384,110300382415.6735
2029,260,1526216514.1150317,52.18311344536454,17942260144.618877,113166709085.32544
2030,260,1568819341.8376887,51.45523861658433,18577682979.223892,116154722291.26819
2031,260,1612611385.4502144,50.657045925227415,19253911365.595024,119584565319.25842
2032,260,1657625840.7405024,49.786792140876464,19933103659.087494,123068318245.91641
