year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1229,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1229,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1229,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1229,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1229,1129575993.814628,50.70285720307734,17269539965.648563,111313274584.3329
2019,1229,1163311976.3001761,49.31994729081567,18117180310.31237,114933508622.02533
2020,1229,1198055519.6054459,46.2128239517456,18268907819.178993,119100792076.59267
2021,1229,1233836715.600619,45.46613133109716,19421859295.324898,118484524209.41107
2022,1229,1270686554.881428,43.42342485393716,20113244649.613636,116212623110.60571
2023,1229,1308636953.610543,42.480145818524484,21051325653.578964,118442995240.09146
2024,1229,1347720781.16061,44.62240453785428,21240556359.64216,110233287803.08514
2025,1229,1387971888.582874,43.574766017951674,22170083659.72365,112652153123.93507
2026,1229,1429425137.9260516,42.384707984643036,23304491036.118557,116025810536.25056
2027,1229,1472116432.4308362,40.8887179838406,24806660574.146122,121381320991.86546
2028,1229,1516082747.6262035,39.91218951682004,25949699470.99654,124200726068.2455
2029,1229,1561362163.3544323,38.981707088721635,27089050530.728077,126712444171.9136
2030,1229,1607993896.7525904,41.78175956116635,28385178689.54012,128145189366.23103
2031,1229,1656018336.2190475,40.908660932090044,29688095900.980305,131002369199.79501
2032,1229,1705477076.3944347,39.92289239294813,31120865520.90446,134357039696.3326
