year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,124,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,124,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,124,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,124,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,124,1122357767.0390391,46.96368157262745,14652546285.75994,105840939339.07253
2019,124,1148491866.3650556,48.70768331758419,15479214579.646967,103758735499.16223
2020,124,1175234498.1640851,52.10941057354468,15954774268.525496,103830128550.09758
2021,124,1202599832.1140683,52.94006711647376,16817180771.584208,104723749644.5023
2022,124,1230602367.8338797,50.67849506854668,17527804409.53366,107366876430.83293
2023,124,1259256942.5660048,53.365688410926296,18413328443.51384,107619571849.32391
2024,124,1288578739.0381012,55.854379733303595,19301473456.507774,107964180004.38849
2025,124,1318583293.5076237,58.14862527603735,20197482707.781914,108481747758.44765
2026,124,1349286503.9937632,60.257758163313234,21138594282.814857,109297613531.69064
2027,124,1380704638.7010717,60.48315129020594,22051257288.47566,110475458176.58362
2028,124,1412854344.6392229,60.611401846636056,22991729721.814762,111791119318.92139
2029,124,1445752656.443493,60.65291657918846,23932788002.308838,113184506580.47813
2030,124,1479417005.4006214,60.60779813734602,24911481928.769157,114591804607.93115
2031,124,1513865228.6848395,60.484079397463866,25963094293.482277,116388578842.87943
2032,124,1549115578.8089597,60.27884597561264,27032467159.095726,118195570685.82614
