year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,938,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,938,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,938,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,938,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,938,1142685276.7688928,53.300857911906405,11947001442.645456,108458401485.60396
2019,938,1190470270.891272,57.439733321906004,12577350829.883469,106620728390.96169
2020,938,1240253545.4760838,48.83135071913636,12835450316.462664,100035603453.15036
2021,938,1292118664.9326122,44.937850987659445,13419220998.603033,103541591443.68816
2022,938,1346152688.1798625,43.29532911890076,14071723620.131227,104329264338.4125
2023,938,1402446314.7805238,41.28304126980387,14704039922.819237,104576407409.15108
2024,938,1461094037.1859758,39.89398298578292,15626572976.37474,107845787316.29065
2025,938,1522194299.3479216,37.245861577129986,16166229934.244446,113389148371.73347
2026,938,1585849661.9628468,36.22534363794896,16945052347.721344,119049017620.08339
2027,938,1652166974.6267078,32.963469173005116,17820042992.016422,126004468569.60886
2028,938,1721257555.1888094,31.90822694111529,18555170123.42471,131334443267.82864
2029,938,1793237376.6059308,30.807559720875133,19891276232.388775,131458916945.67064
2030,938,1868227261.6103556,29.566561388214357,21177285526.638294,132378723948.75455
2031,938,1946353085.5185385,28.741435814639317,22341208945.246082,134021514043.931
2032,938,2027745987.5208883,27.175416622553094,23141406513.261406,141270239413.4098
