year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,161,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,161,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,161,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,161,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,161,1144596621.540288,44.1082617068381,17257069063.290356,109374841726.8384
2019,161,1194456149.0317287,42.98521121489844,18615034404.92621,110768084380.7339
2020,161,1246487596.6869073,43.41436471295803,19400161612.664604,114264886811.81813
2021,161,1300785575.0533955,41.395863057780176,21080366481.171593,118865343810.20456
2022,161,1357448815.9884992,36.59838266385883,22735596128.780163,126243769490.37943
2023,161,1416580352.1867468,36.33311205026078,24446225073.774227,130716842003.70312
2024,161,1478287704.5277333,35.85355509296135,26216774601.450455,135615269854.06699
2025,161,1542144242.9379885,35.17496769759715,28092251166.203777,140743303093.05432
2026,161,1606884735.1184053,34.31631649162168,30011607143.461773,145945944920.8825
2027,161,1668346225.696447,31.8918652985976,32009605198.04205,151364986597.335
2028,161,1729930512.2432444,29.432636015827956,34052832503.60894,156965390458.64713
2029,161,1793793157.9842901,26.95063992999705,36243090195.74593,163167611820.4681
2030,161,1858663035.383233,24.44910133250658,38659270649.676285,169811025498.89505
2031,161,1921146051.4593434,21.93712430379708,41191738290.34995,176670364521.4969
2032,161,1979360230.7784357,19.4150478053275,43622076141.16321,182698418125.19232
