year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,761,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,761,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,761,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,761,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,761,1140868533.1178808,53.5449775034469,13408187334.858215,108187882479.27608
2019,761,1186687847.0516899,57.94155341056179,14524967990.754887,107068639036.38031
2020,761,1234347346.3078406,49.543490298368376,15324894349.036833,109593433802.33076
2021,761,1283920936.0090823,45.86326717165681,16583981205.300709,112499766787.25093
2022,761,1335485489.4396312,44.43990146082826,17849263067.601448,113618813022.04474
2023,761,1389120967.2518322,42.63831965751345,19182480358.184513,115358963462.28957
2024,761,1444910541.4603543,41.460843778010506,20776680745.278763,119163618743.18796
2025,761,1502940724.4162383,39.004063638601934,22164292778.410378,123706467521.14839
2026,761,1563301502.9607544,38.19017940548709,23896145448.466846,128744216705.07668
2027,761,1626086477.9671202,35.09604536781432,25739681954.27207,134066999603.56145
2028,761,1691393009.4864717,34.23730081685129,27521739064.097954,138541201708.52954
2029,761,1759322367.7231448,33.32917806169729,29845483563.81786,136006416768.08424
2030,761,1829979890.0733995,32.27455858482952,31952913707.822968,136899183468.47105
2031,761,1903475144.4711003,31.641482979035867,34070894215.92352,138481702681.08243
2032,761,1979922099.293643,30.247266223090442,36237830544.52056,144724572629.84485
