year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1106,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1106,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1106,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1106,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1106,1130550517.688989,50.572952762735255,12071921309.307589,111470414013.22125
2019,1106,1165320100.2877355,49.06263346957309,13088498834.282469,115256649324.31796
2020,1106,1201159006.0659208,45.83504755645527,14098222376.349205,120247803443.8432
2021,1106,1238100121.5863569,44.96521774242515,15245751082.303843,119817151491.18036
2022,1106,1276177344.8235915,42.806341419684905,16419596786.592726,121829064573.8211
2023,1106,1315425616.2694318,41.74483275058047,17619051518.076508,124432619966.6169
2024,1106,1355880950.9951012,43.7520158934565,18483566743.45679,118632713942.73608
2025,1106,1397580471.6994553,42.58766717057747,19711454985.44095,121544715472.01558
2026,1106,1440562442.7735841,41.28390051433393,21079724706.36269,124966436129.91412
2027,1106,1484866305.413049,39.67897051204984,22643368375.159744,129425405913.42772
2028,1106,1530532713.8099866,38.59125962817732,24099842366.219162,132692903170.23488
2029,1106,1577603572.458286,37.5508921475115,25567664239.13071,135662184389.0091
2030,1106,1626122074.6060653,40.20116177343503,27301196200.13279,138196994559.20435
2031,1106,1675401721.1747918,39.21768867326657,28936353363.748135,141846550072.14075
2032,1106,1725586757.610475,38.12458502720192,30637422027.42519,145360522975.8268
