year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1382,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1382,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1382,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1382,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1382,1143416844.8376534,48.87862677940516,13859129593.792875,113562340572.69493
2019,1382,1191995080.637215,45.7268455261222,15046461142.685644,119581473084.38667
2020,1382,1242637170.0559108,40.967198626938355,16068959536.034529,126979867695.77946
2021,1382,1295361170.7157423,38.5496270707001,17570759785.55411,129096463424.63905
2022,1382,1345008619.0326269,34.95047862884974,18940161095.3595,132848848460.61221
2023,1382,1396174349.2713373,32.44011806574332,20314223820.154495,137603513925.0996
2024,1382,1458566105.152162,32.804152390673984,21487583319.530388,134927293107.29527
2025,1382,1513627724.428688,30.246200064635513,22925181960.77379,139770600871.04507
2026,1382,1568493037.674119,27.60308121361922,24548439459.409256,145244045186.4303
2027,1382,1619956489.8108952,24.73401383786,26412341962.921898,151440970060.72015
2028,1382,1677592520.2675683,22.37003988450537,28127742515.215137,156510080351.6894
2029,1382,1735856473.4842143,20.08480532921648,29876909702.239166,161347113004.98984
2030,1382,1799936275.5828624,21.021253379810325,31931965857.52842,166134495413.34818
2031,1382,1861041551.6813896,18.820080018321303,33855970729.491657,171330058787.12677
2032,1382,1923327060.5893104,16.560605496053142,35902282210.28858,176936473900.76553
