year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,360,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,360,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,360,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,360,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,360,1130387835.1998167,45.91967849382716,13681298772.095894,107100400430.96272
2019,360,1164984752.9823897,46.60240343833717,14952212514.556278,106148548339.23355
2020,360,1200640552.223858,48.89071210390384,16037066423.511065,107352079305.24385
2021,360,1237387641.300917,48.64032328981161,17281135981.4999,109444331417.56364
2022,360,1275259420.488714,45.402033369758705,18503438969.7556,113493226141.77838
2023,360,1314290312.319127,46.943796262252214,19897638418.62675,115080954358.57031
2024,360,1354515792.868198,48.267477697727934,21317265417.1131,116625656606.80391
2025,360,1395972424.0011516,49.381271144657134,22771921893.610783,118592171936.60112
2026,360,1438697886.6043208,50.29814964170082,24290736389.972385,120765177107.92403
2027,360,1482731014.8341658,49.440342990691086,25859540878.2946,123601562596.1112
2028,360,1528111831.4145396,48.49732345018265,27499087180.194504,126662934370.6672
2029,360,1574881584.0142565,47.48053648435708,29191632169.11892,129937961348.00137
2030,360,1623082782.7380538,46.39173694117534,30977523346.82981,133378868402.36661
2031,360,1672759238.765,45.239830052703105,32899466044.55636,137303444415.99039
2032,360,1723956104.1694841,44.0236538818123,34911875013.94542,141449902643.58533
