year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,151,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,151,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,151,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,151,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,151,1138281052.3146565,44.90782320436475,14418926606.096357,108347998024.77507
2019,151,1181311153.8333747,44.57627374635449,15884982260.423098,108695974388.83118
2020,151,1225967909.5364394,45.81476840533991,17107039110.866331,111059366512.54143
2021,151,1272312811.350249,44.560124992055684,18637501753.258587,114426195257.89127
2022,151,1320409675.7622826,40.43013787062083,20213322101.319798,120288893885.65201
2023,151,1370324731.6957986,40.935067006983175,21923402254.397835,123328009205.9859
2024,151,1422126711.7064252,41.218527475183215,23673418964.74626,126315031387.26567
2025,151,1475886946.6262379,41.2927566416036,25503177092.151558,129886409016.93791
2026,151,1531679463.7856305,41.1742047618903,27445308111.919037,133804634635.2518
2027,151,1589581088.9482448,39.395110422685505,29575842033.13288,139033287016.45728
2028,151,1649671552.0993156,37.554967598758985,31884286837.41969,144758212245.58914
2029,151,1708394499.5545964,35.66578441283561,34169127594.472336,150048991094.22256
2030,151,1765679406.326796,33.7304030933765,36454380900.23874,154750838004.8786
2031,151,1822988883.3213055,31.75808997057955,38848649920.12934,159778012445.6514
2032,151,1882086682.7357028,29.748800516415525,41399077560.945015,165392555964.06775
