year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1252,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1252,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1252,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1252,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1252,1142705999.8245215,48.971239953243675,11962946460.054773,113446764810.82767
2019,1252,1190513450.5941207,45.90820699861042,13039563704.705797,119341255894.71854
2020,1252,1240321024.1857216,41.2304374083226,14163347960.924433,126595415284.65399
2021,1252,1292212399.842595,38.894700077597136,15469892922.492403,128579428917.67233
2022,1252,1342023706.047963,35.37074551421898,16756753653.7175,132372553001.12323
2023,1252,1392441436.5470328,32.93521092625639,18002169285.70604,136942879823.73837
2024,1252,1454027425.2468607,33.38352862734754,19188768456.272785,134250451347.75636
2025,1252,1508221968.3578763,30.895792826122985,20497453796.412216,138738531585.3007
2026,1252,1562155158.9583437,28.319265778908015,21951959770.132114,143895240329.22516
2027,1252,1613381956.6875222,25.512124482018685,23616771262.641716,149964804385.44482
2028,1252,1670737263.144189,23.210001482927133,25184898821.41926,155179836608.78433
2029,1252,1729677981.5413523,20.98429493491968,26801356790.624542,160195731995.4038
2030,1252,1793078927.3074315,22.003605207651642,28690055618.544,164860422374.9237
2031,1252,1853345359.2585514,19.859079098489723,30408304995.596497,169878998929.25293
2032,1252,1914733479.4506006,17.652990130820598,32217133474.35212,175288919398.0882
