year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,689,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,689,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,689,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,689,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,689,1118606687.7355044,56.60073837623594,15201404636.254335,105013004060.91275
2019,689,1140827848.5596268,64.29062650724984,16125908479.284012,101055637508.9804
2020,689,1163490433.517706,58.6507332503944,16498690438.718807,100460872223.6565
2021,689,1186603211.515541,57.82605398242981,17603702159.099224,100126401825.88747
2022,689,1210175125.6535528,59.39626291100014,18660436140.924023,98697070678.05261
2023,689,1234215296.6871626,60.54077526155005,19848757482.36115,98462072900.32338
2024,689,1258733026.5559146,62.384127584217474,21111293108.93879,98934402963.1612
2025,689,1283737801.9827054,62.7395156387361,22085913487.38365,99584691710.28477
2026,689,1309239298.1445177,65.00643959066974,23397641821.191246,100789170681.88533
2027,689,1335247382.4160566,64.52221175819906,24609782889.897076,101151691673.33081
2028,689,1361772118.1877718,66.72982886160678,25850757081.65239,101790228899.75027
2029,689,1388823768.7597125,68.89760278481374,27312851008.52784,94827634381.42326
2030,689,1416412801.3127456,70.8963530647495,28560745829.063255,91222806693.34923
2031,689,1444549890.9586456,73.46323058847105,29812235030.994286,88412667423.02986
2032,689,1473245924.870657,75.04167933830858,31057661777.43872,89282740501.89859
