year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,943,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,943,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,943,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,943,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,943,1136520742.5344584,54.13236793314786,11699542684.8998,107554359070.13165
2019,943,1177660270.4972696,59.15228412828897,12372085934.73645,105814664554.76462
2020,943,1220288958.048343,51.26631212219057,12765489615.78906,106690052049.1692
2021,943,1264460709.4590461,48.1081231828042,13355232806.180212,108876271903.45154
2022,943,1310231380.2157125,47.223914348066025,13957810604.450907,98213730195.30594
2023,943,1357658847.6492898,45.94379207478564,14681527619.866512,97883001418.79414
2024,943,1406803084.1216242,45.292732640222596,15625305615.048351,99565169669.01828
2025,943,1457726232.860932,43.31557146487319,16183731276.835669,103282715052.8715
2026,943,1510492686.5423427,43.021490328121594,17005175007.010427,107213517365.8502
2027,943,1565169168.7128801,40.35406331194716,17828622845.17725,111489492204.75214
2028,943,1621824818.1638582,39.99541113879745,18600268289.647785,114996934278.13614
2029,943,1680531276.3573487,39.580267582123184,20009676130.44021,114168228362.8442
2030,943,1741362778.0173266,39.005947085981106,21312129669.30648,113836104256.5307
2031,943,1804396244.9999793,38.869880452402,22554614012.2855,114065309060.92107
2032,943,1869711383.5619287,37.92473161092978,23346344780.144524,118840415523.3384
