year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1086,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1086,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1086,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1086,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1086,1122025961.312994,51.716925958350004,11572987531.911997,110137944839.64655
2019,1086,1147812903.0977905,51.33623477755738,12269745536.795973,112518714527.0004
2020,1086,1174192492.8154685,49.18429630942743,12934825659.90293,115916656441.66794
2021,1086,1201178350.9866514,49.42115262505574,13725656496.55681,113967620333.57033
2022,1086,1228784411.1653335,48.31423312418914,14503094226.13183,114312413161.98547
2023,1086,1257024927.1331687,48.33021998949345,15281414700.450754,115530585187.46524
2024,1086,1285914480.259095,51.57354785973859,15882501909.728968,108521940836.36569
2025,1086,1315467987.0281038,51.488094813304826,16655798576.155508,109773319151.31627
2026,1086,1345700706.7430391,51.24334841296368,17513518188.84569,111157100774.9997
2027,1086,1376628249.4034016,50.661296525049416,18472776055.84394,113211090720.31683
2028,1086,1408266583.7652287,50.62379463831738,19335514985.007412,114528990133.20503
2029,1086,1440632045.5862122,50.628871203845826,20177939222.396843,115539530850.7731
2030,1086,1473741346.0603042,54.697569322228865,21302892574.279007,116296478650.37038
2031,1086,1507611580.4461749,54.77947321587629,22250293706.61813,117590650193.359
2032,1086,1542260236.8939788,54.730881164112574,23232546783.24537,119098868193.64047
