year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1445,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1445,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1445,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1445,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1445,1124795679.4288235,51.34333533563519,14183869131.685698,110572356121.41238
2019,1445,1153486643.4985707,50.59184600270766,15146286238.162798,113406815572.31581
2020,1445,1182909448.4122214,48.08494513896583,15827723757.902893,117297282916.52496
2021,1445,1213082761.7551339,47.95482993510578,16953996446.530554,115816587001.8634
2022,1445,1244025727.2800553,46.497145212108165,18013946871.232613,116671057359.05484
2023,1445,1275757977.0530612,46.15215999247862,19110945009.839752,118434726905.70486
2024,1445,1308299643.9093118,48.980106296347415,19727359635.347908,111656392879.84267
2025,1445,1341671374.2265246,48.52947075632766,20810153179.441303,113259740760.68965
2026,1445,1375894341.0242715,47.924353477603695,22014322058.4284,115340352485.55106
2027,1445,1410990257.3974051,46.9922246456094,23374810968.380993,118042340116.81519
2028,1445,1446981390.2921455,46.59376971408862,24619858564.317722,119904889603.53722
2029,1445,1483890574.633561,46.237723021002225,25852627117.35354,121466210518.73291
2030,1445,1521741227.8134055,49.817984738962444,27365588431.31536,122702966016.14537
2031,1445,1560557364.5475178,49.52819520561007,28760050889.498634,124569336291.75458
2032,1445,1600363612.1121852,49.11316630351502,30229457835.92228,126686869850.57285
