year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,719,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,719,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,719,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,719,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,719,1114514708.1842833,57.17570343899904,17056025200.061617,104432500492.8024
2019,719,1132496581.0685298,65.4992386819731,17750104028.50522,100051272557.27664
2020,719,1150768578.2104917,60.40463208897201,17726319163.996166,99014093470.51625
2021,719,1169335380.551107,60.15670579309157,18778636453.726818,98263841925.79897
2022,719,1188201744.554842,62.343973471689395,19671546005.524258,96374083749.45857
2023,719,1207372503.4282122,64.10998263354284,20697847633.005478,95624300343.27467
2024,719,1226852568.3579526,66.6037710238444,21847902971.3144,95564057391.91005
2025,719,1246646929.7691758,67.58142430951412,22651583729.180748,95663510398.44576
2026,719,1266760658.6038249,70.53964668994173,23788230441.696022,96303572897.01794
2027,719,1287198907.6197472,70.66348588320174,24816770577.540512,96085638156.19176
2028,719,1307966912.7107425,73.58851359886549,25872537319.710438,96147731914.1575
2029,719,1329069994.2478921,76.49108493102818,26893465803.304,88584272554.42778
2030,719,1350513558.4425435,79.23535877546098,27948887012.166595,84353564863.37181
2031,719,1372303098.731276,82.59544197165593,29008334370.311516,80906269171.5176
2032,719,1394444197.1832159,84.93349629092172,30032615386.951374,81113707761.29385
