year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,246,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,246,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,246,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,246,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,246,1145065872.7987857,44.049205730433385,15211208053.909147,109451136939.8681
2019,246,1195435734.214747,42.8680437333785,16656306258.58213,110928969716.749
2020,246,1248021296.0540054,43.238122111098164,17766617181.541138,114504476451.6684
2021,246,1302920023.9086382,41.16422778278122,19369058556.036747,119198122729.8951
2022,246,1360233670.7470942,36.31871993813839,21023219100.838905,126691525025.19019
2023,246,1420068465.50994,35.99823710860499,22790133374.656624,131276134376.6641
2024,246,1482535310.0016735,35.46432166265172,24644081370.942513,136290094990.28291
2025,246,1546473444.3639812,34.732442110251384,26565818416.819557,141398543673.12024
2026,246,1611968285.4006655,33.821738878614255,28575736218.00673,146693756812.36914
2027,246,1673258852.6511557,31.352364323534932,30596341312.617977,152092129102.4509
2028,246,1735570956.2517984,28.85036957129336,32710420261.087334,157854586610.2539
2029,246,1800215725.5223026,26.327748312857853,34979472703.453094,164282496064.3658
2030,246,1864580522.3739343,23.787734314498838,37398482891.43877,170542015742.4684
2031,246,1926363793.2617903,21.239402208117884,39909992102.42535,177036067239.065
2032,246,1985157329.3050523,18.68310037488636,42373501651.02693,183011585322.54047
