year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,404,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,404,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,404,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,404,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,404,1124415921.8792703,46.69467612128044,17969759667.58318,106163746803.52448
2019,404,1152707886.3927581,48.163786135530366,19002257432.470184,104355508628.12012
2020,404,1181711718.4994178,51.27566563225437,19408758296.62622,104697998067.06496
2021,404,1211445329.838787,51.82335884877417,20778890422.27648,105929071666.8554
2022,404,1241927082.7336988,49.30450860677389,21930756492.544678,108904080809.5353
2023,404,1273175801.5301342,51.689034342915605,23179320471.507072,109520438472.8317
2024,404,1305210784.22241,53.86835792193696,24418365178.6724,110249332644.07973
2025,404,1338051814.3708658,55.84757850220424,25677521767.709354,111018990711.16267
2026,404,1371719173.319428,57.6369525598964,27004291998.729675,112048059903.36687
2027,404,1406233652.7205741,57.5697118263904,28375863774.839485,113643959435.56912
2028,404,1441616567.3754542,57.406984653858174,29811358227.92479,115408161640.9703
2029,404,1477889768.3970778,57.15947554171852,31282744686.75242,117280478421.77258
2030,404,1515075656.7047198,56.82775095280148,32827466308.647694,119208252421.18997
2031,404,1553197196.857849,56.42010431696195,34512228902.67752,121585397018.52936
2032,404,1592277931.2381544,55.93411952979389,36246694191.67738,123962987682.00496
