year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,509,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,509,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,509,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,509,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,509,1128700314.519238,55.2003051638999,15029104144.58284,106444923817.54572
2019,509,1161509010.6576204,61.365362004950654,15924362492.281826,103679921452.845
2020,509,1195271379.3771603,54.432385475162924,16298386308.00164,104346178247.37154
2021,509,1230015141.724382,52.25577000119633,17405558533.011402,105262622871.9016
2022,509,1265768824.5322347,52.39543647973135,18444268604.6775,104716836518.4464
2023,509,1302561783.8424346,52.11706886203979,19653459320.033024,105687542461.14265
2024,509,1340424229.0086336,52.487742279841534,21011604379.87387,107570652187.90744
2025,509,1379387247.5002174,51.45483509464466,22055521423.215176,109696581667.78813
2026,509,1419482830.4270916,52.19128440885372,23444264219.989002,112443921641.87663
2027,509,1460743898.8064086,50.38765712383727,24773172504.563225,114417444911.2898
2028,509,1503204330.5928125,51.04269432513868,26146806310.108093,116723661669.26585
2029,509,1546898988.494391,51.63821747817799,27778532050.702297,111472655479.33131
2030,509,1591863748.5971663,52.06061598669458,29340207992.327698,109617087529.87889
2031,509,1638135529.8216422,52.96432210294139,30930064036.940754,108653856556.2978
2032,509,1685752324.2355773,52.975877333947984,32426885366.522533,111470576141.33856
