year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,954,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,954,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,954,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,954,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,954,1140823835.049889,53.55099347509249,16746335963.17121,108181226792.3655
2019,954,1186594862.4290898,57.95393011654782,17906482634.591854,107055723018.08676
2020,954,1234202270.5736485,49.561068560996766,18485093078.75383,109573642615.6581
2021,954,1283719736.9714544,45.886128508235956,20124042282.149097,112472350621.5951
2022,954,1335223895.1271,44.46819982851223,21553337661.41936,113583207488.6753
2023,954,1388794453.1603253,42.671854801069834,23076295352.709435,115316410379.62566
2024,954,1444514317.162732,41.49964590188085,24934056157.372047,119111980649.3698
2025,954,1502469719.5037177,39.04763962285253,26608336583.31373,123645083613.07536
2026,954,1562750352.2841668,38.23891630755583,28661956826.299786,128672387767.48659
2027,954,1625449506.1444354,35.148986030646455,30857322494.82537,133980777530.5694
2028,954,1690664214.6414697,34.295166507740745,33014390142.464897,138779923818.44296
2029,954,1758495404.418468,33.39187844602736,35368329954.510735,136319156437.08345
2030,954,1829048051.399513,32.34194803868577,37721874062.829384,137212963854.96461
2031,954,1902431343.2508967,31.713710311207592,40082463233.46507,138345208402.5892
2032,954,1978758848.3605518,30.323834549792906,42750407074.060974,144567831839.7987
