year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,81,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,81,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,81,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,81,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,81,1123355066.478117,46.833209203230766,17771679702.019722,105997358913.02058
2019,81,1150533816.2861085,48.443759182620056,19095476591.944073,104047771328.10869
2020,81,1178370135.960625,51.704648094890246,19871924949.43614,104250266250.99117
2021,81,1206879934.921064,52.3976774456984,21526969997.3305,105306973147.77565
2022,81,1236079507.5035243,50.0108299566405,23010374938.902325,108112368476.85532
2023,81,1265985542.2735884,52.55056352068323,24555452480.55448,108335508086.4036
2024,81,1296615131.5644093,54.888397660450686,26115224875.809196,108937944916.38016
2025,81,1327985781.2455711,57.028891517640844,27711423402.41994,109655711307.64725
2026,81,1360115420.7283034,58.9818238618807,29374485809.21004,110539929233.38573
2027,81,1393022413.2127535,59.064082040661184,31091648930.961563,111914344460.96396
2028,81,1426725566.183195,59.0498707503211,32884048307.884216,113446348919.75836
2029,81,1461244142.157154,58.94974303669578,34721489137.589096,115072697527.81848
2030,81,1496597869.6946037,58.76402911947608,36636441052.85771,116730374856.26205
2031,81,1532806954.6735198,58.50089068069565,38725016582.058334,118993351036.4697
2032,81,1569892091.838235,58.15765844365291,40843145645.30982,121028689918.09377
