year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,908,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,908,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,908,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,908,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,908,1125583543.5531712,55.63005896389996,11453966417.057585,106002766997.32295
2019,908,1155103130.906181,62.26024929024461,12425637709.106768,102845072551.40814
2020,908,1185396899.8314815,55.71882331870853,13151903552.703024,103083724822.01021
2021,908,1216485154.037918,53.94918868902114,13979917098.454865,103589080849.10847
2022,908,1248388729.7200067,54.5170890322681,14960115796.368694,102745206560.58644
2023,908,1281129009.5229182,54.66192639225888,16064606779.190516,103421707523.67534
2024,908,1314727936.8737073,55.46810761834313,17239964189.45842,104854085698.9082
2025,908,1349208030.6883984,54.84259161665961,18124821637.120476,106506088322.49345
2026,908,1384592400.4647748,56.02636204452445,19322591643.7846,108755367187.22136
2027,908,1420904761.770992,54.60420607334206,20464378515.681145,110205721910.44633
2028,908,1458169452.1403985,55.70757697651574,21623095523.00982,111962654088.966
2029,908,1496411447.3832126,56.754350980326166,23437547685.695618,106138100495.34387
2030,908,1535656378.325993,57.62626691424377,24869298027.927086,103694751826.99065
2031,908,1575930547.9901123,59.00211538604072,26287209255.73415,102132712532.25322
2032,908,1617260949.2207642,59.45444109803806,27490347769.324913,104302910120.2695
