year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,19,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,19,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,19,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,19,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,19,1113685454.6541877,48.10809353428082,13935719956.20524,104480746647.46037
2019,19,1130811942.180204,51.0326857947342,15018704531.39965,101267374935.1903
2020,19,1148201804.408434,55.69059908727097,15885074997.40526,100149288987.94896
2021,19,1165859091.570056,57.75980164986666,16923886201.029839,99696017305.20384
2022,19,1183787916.1815498,56.637274530653116,17852671562.63466,100986031331.99973
2023,19,1201992454.0025334,60.672229879461966,18967748036.017826,100195950690.65161
2024,19,1220476945.0083284,64.55094947240917,20119265331.67102,99881555653.33472
2025,19,1239245694.3774812,68.27343933999602,21267267299.21402,99668695017.87086
2026,19,1258303073.4944737,71.84542802517807,22425377669.435493,99520653643.3243
2027,19,1277653520.9678519,73.42716768150213,23504388496.259422,99413311090.83527
2028,19,1297301543.66401,74.91732589534809,24596370668.588345,99391806441.65347
2029,19,1317251717.7568758,76.32497857378047,25670859427.512127,99395077058.40712
2030,19,1337508689.793735,77.64812264582933,26759692361.83663,99357447636.48758
2031,19,1358077177.777448,78.89356476405692,27916600716.86562,99627072552.47101
2032,19,1378961972.2653098,80.05605828742371,29055437166.87069,99796248404.26263
