year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,738,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,738,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,738,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,738,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,738,1135935183.023555,54.21182112319789,15095888146.36457,107471289401.4871
2019,738,1176447072.179836,59.316408199729196,16165859258.690535,105646145382.2016
2020,738,1218403773.6700764,51.500360058296124,16756863771.072077,107396067578.9313
2021,738,1261856815.1500793,48.41375048887982,18098103630.136555,109482455113.06111
2022,738,1306859561.9532804,47.60376563241022,19341791465.97146,109768996521.51637
2023,738,1353467282.6295238,46.39576671914077,20708408577.018463,111144143611.74461
2024,738,1401737216.8211854,45.81781943569396,22304148354.75398,114084264085.81409
2025,738,1451728645.5600522,43.90765708229551,23650752440.79879,117438114482.74153
2026,738,1503502964.0712414,43.68639126193155,25363508757.264732,121402583045.41893
2027,738,1557123757.1735992,41.0792505010533,27078998719.702232,124898751056.66096
2028,738,1612656877.3691752,40.79128387456609,28828672714.528534,128520863207.42203
2029,738,1670170525.7176666,40.44614105095197,30896418787.228577,124704723860.8719
2030,738,1729735335.5951679,39.94035804054719,32851039180.483593,124321311605.60353
2031,738,1791424459.4400816,39.87544353962269,34861794686.434166,124836021542.8836
2032,738,1855313658.5927255,38.99506402776315,36897375225.98327,129348572726.50664
