year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,440,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,440,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,440,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,440,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,440,1133990870.952595,45.456047055414025,13536975294.609354,107665511866.19043
2019,440,1172423211.1502523,45.67228210082604,14382129300.003948,107304759664.50247
2020,440,1212158070.4518132,47.47600264279309,14945581236.355038,108978784023.75005
2021,440,1253239592.825803,46.76020458551772,15473228753.28026,103090875132.35872
2022,440,1295713418.333934,43.10673192797864,16152492436.888332,108447644253.48479
2023,440,1339626733.8355367,44.16464154154713,16965112627.333412,110257167906.96295
2024,440,1385028325.4104266,45.00110678299198,17785444853.29576,112398363874.37822
2025,440,1431968632.5584452,45.62618931645428,18615251860.60212,114918068772.09721
2026,440,1480499804.2358937,46.054480812076896,19477632287.447716,117722104371.4643
2027,440,1530675756.7911036,44.759483147672945,20408301194.187275,121780800279.23007
2028,440,1582552233.86352,43.38895869719872,21389612314.6225,126283208555.95432
2029,440,1636186868.3128366,41.954678532078276,22400088535.247185,131133325407.82138
2030,440,1691639246.2469857,40.45897096055464,23474861146.6721,136260519325.06308
2031,440,1748970973.2201123,38.91097752755076,24682074729.045998,142004525092.3576
2032,440,1804822567.1889942,37.3101295884511,25826562860.920765,147369397687.17017
