year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1498,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1498,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1498,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1498,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1498,1113280897.6797235,52.90869541609891,13247219901.679157,108766341613.90984
2019,1498,1129990534.727168,53.72313098698432,13874882632.928822,109729009171.82251
2020,1498,1146950972.7816527,52.727609923598514,14269088269.802458,111666349327.5074
2021,1498,1164165976.2065191,54.171705221567024,15018612626.9555,108390925338.07623
2022,1498,1181639365.865802,54.23167413131216,15678138210.602575,107281677236.59543
2023,1498,1199375019.9722736,55.45995278295043,16362069747.944342,107224927282.95673
2024,1498,1217376874.948207,60.10704986110004,16761400639.573097,99289166630.32285
2025,1498,1235648926.2990675,61.27375252098823,17414736237.38457,99174188646.0236
2026,1498,1254195229.5003116,62.27798995105206,18135612635.263565,99293048141.3955
2027,1498,1273019900.8974981,62.92329502618323,18912902956.902504,99631368508.5334
2028,1498,1292127118.6199112,64.16222030508656,19640679465.5769,99671707680.83662
2029,1498,1311521123.5078948,65.4573265784173,20328577323.557114,99386540789.95264
2030,1498,1331206220.0541005,71.26137228830957,21339813676.994823,99197376718.3857
2031,1498,1351186777.3588784,72.6980534043784,22131866474.38948,99273579305.17879
2032,1498,1371467230.0999873,73.9999908139114,22938794713.12898,99473281477.33583
