year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1493,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1493,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1493,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1493,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1493,1118541024.3356776,52.189616645462756,16326928006.113188,109591356387.00323
2019,1493,1140693916.879605,52.28071300589811,16847809007.215738,111404391583.86983
2020,1493,1163285551.1749616,50.583045233871246,16727602251.492455,113572834007.7631
2021,1493,1186324616.5757027,51.292025137907096,17077550226.908218,104170066286.3063
2022,1493,1209819974.5298965,50.63912107068715,17603532755.821987,103661854976.557
2023,1493,1233780661.9880745,51.12474179445526,18109795200.771236,103698981100.34937
2024,1493,1258215894.8790898,54.91031452580158,18136145690.95943,94736262952.8807
2025,1493,1283135071.654811,55.305348240368524,18611274501.496502,94879426317.97917
2026,1493,1308547776.905023,55.53752368973033,19203294174.849583,95525731313.2787
2027,1493,1334463785.0439181,55.4216751421994,19969217501.2521,97243107874.30713
2028,1493,1360893064.0696,55.867101030511456,20524520708.891884,97373131870.06859
2029,1493,1387845779.3980477,56.357991693326746,21039794554.046837,97059607346.27719
2030,1493,1415332297.773006,61.081750486388806,21798358184.321335,96103291812.40987
2031,1493,1443363191.2533197,61.66916798882084,22454844439.2491,96331175562.12334
2032,1493,1471949241.2792315,62.12195281379863,23154845969.716232,96835615970.1049
