year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,734,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,734,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,734,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,734,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,734,1125316356.5184405,55.66701064751205,13845485910.423197,105964862842.3601
2019,734,1154554807.413814,62.33731025434257,14558173492.944048,102773612067.75917
2020,734,1184552944.2462223,55.82976793398148,14809884255.376112,102981135847.43396
2021,734,1215330505.5006125,54.095451129348795,15613683941.532928,103448724873.61987
2022,734,1246907742.5156925,54.7006133010668,16435060296.389885,102580377868.71565
2023,734,1279305432.8091156,54.88238812113736,17394738245.164577,103228922223.56966
2024,734,1312544893.7488816,55.72668436119,18499853606.32163,104623298246.54729
2025,734,1346647996.5799668,55.13695385310402,19232992276.925148,106235446051.10484
2026,734,1381637180.8153892,56.36009088255706,20274610064.87421,108442946600.43007
2027,734,1417535469.0011902,54.971679653435956,21259124465.878674,109849526246.80693
2028,734,1454366481.8650515,56.11473108400631,22258570359.16263,111560610807.6077
2029,734,1492154453.858502,57.20155820835004,23600752915.40178,105689408858.70267
2030,734,1530924249.1029575,58.113494067657754,24917449458.24795,103196147147.33643
2031,734,1570701377.75007,59.53146433909986,26225507590.097137,101585037609.93274
2032,734,1611512012.7671652,60.02328169112965,27260987305.47551,103702798638.30388
