year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,36,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,36,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,36,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,36,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,36,1125537826.3544707,46.54845499056858,15938581447.678259,106339709822.3982
2019,36,1155009300.4531338,47.86856234770718,16686006864.804659,104681271328.6798
2020,36,1185252465.884785,50.82375438720388,16502076437.615788,96145946408.24365
2021,36,1216287528.883813,51.21893028581359,17292875720.12212,96904783821.4756
2022,36,1248135224.7716777,48.561877858161694,17968752943.264893,100392291062.82272
2023,36,1280816831.8107128,50.78409581005191,18721060809.718266,100479791109.2435
2024,36,1314354185.4206774,52.79796141557317,19462431040.558968,100717343733.1903
2025,36,1348769692.767558,54.60914958156465,20210361149.964497,101012836914.9337
2026,36,1384086347.7343733,56.22842505744687,21001252400.852676,101626121127.2611
2027,36,1420327746.283977,56.006127458592324,21839618045.19849,103498232106.79433
2028,36,1457518102.2241223,55.689673117159245,22717800502.987083,105611532337.46733
2029,36,1495682263.3853319,55.28992125911063,23612206886.46757,107940541061.00154
2030,36,1534845728.2223706,54.807680925385604,24557736703.695244,110373641633.05115
2031,36,1575034662.8504138,54.25137826340743,25590288413.770535,113239587274.80817
2032,36,1616275918.5273,53.618855795721906,26656174950.023853,116138895294.75797
