year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,298,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,298,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,298,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,298,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,298,1140429456.7362003,44.63483778974776,11804708794.724037,108697305501.41458
2019,298,1185774601.87829,44.0320651881917,12744184986.006313,109394630406.6241
2020,298,1232922736.390578,44.99223797654405,13591924049.130539,112145827455.89886
2021,298,1281945549.7705595,43.47387770931805,14299600192.414095,115928021960.0392
2022,298,1332917581.9951236,39.11236172266007,15022964069.522924,122280875871.25099
2023,298,1385916336.8597941,39.349542787308394,15934484102.278807,125779082857.34595
2024,298,1441022399.824491,39.36677190775515,16867032269.068571,129638685980.89075
2025,298,1498319560.5450222,39.17734285223212,17809892169.457428,133787188412.5735
2026,298,1557894940.2766087,38.798595887128364,18794346738.31729,138323330698.2104
2027,298,1619839124.343146,36.79125790322239,19905175442.625626,144249958543.4488
2028,298,1679907360.3201783,34.731195143274554,20959779974.90007,149719899271.63284
2029,298,1738012112.1323795,32.63046548746594,21939829523.008446,154627261377.82294
2030,298,1797070649.955399,30.49209318918243,22941995356.919613,159743151903.9434
2031,298,1858106028.236051,28.325337363824037,24016234538.853233,165626665954.50967
2032,298,1921171541.479117,26.130337016534313,25171701242.960854,171973103320.0758
