year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1209,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1209,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1209,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1209,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1209,1144482018.0726485,48.74006494444049,18178253430.20301,113735526296.55995
2019,1209,1194216969.636986,45.455714832723785,19617564321.49411,119938231855.85834
2020,1209,1246113218.0745344,40.57396890722214,20402576940.8348,127556849939.924
2021,1209,1299491280.1229985,38.034552299563586,22308887681.846672,129753278382.89691
2022,1209,1349495309.816962,34.32365218928598,23908144389.43175,133596391408.36624
2023,1209,1401789735.456031,31.702261983402625,25565165955.289562,138597299711.13434
2024,1209,1465398904.9129958,31.941355529357363,26709820101.192833,135970149534.608
2025,1209,1521772196.6590397,29.27958857657752,28440872755.760437,141148093837.84244
2026,1209,1578049294.3665586,26.538206173737333,30409895230.54126,146887534195.89676
2027,1209,1628980038.363758,23.577960215507865,32654383694.244312,153173494851.8442
2028,1209,1687753930.1116042,21.123061275635035,34798933983.29239,158687647702.04602
2029,1209,1745035892.9748282,18.750489346130692,36822950098.92701,163351388711.23535
2030,1209,1810307971.7653627,19.565148755622825,39279677916.036125,168419791354.17166
2031,1209,1872691043.0619843,17.281203799383903,41689106757.56353,173990181465.25647
2032,1209,1936345014.0207784,14.943914099382976,44280756098.8427,179864392792.85504
