year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,318,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,318,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,318,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,318,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,318,1139230977.7121983,44.78699465926962,12878449770.851059,108502445688.48477
2019,318,1183283646.8307133,44.33527008817858,13701351382.147028,109004725401.22728
2020,318,1229039778.8065689,45.450318113397024,14139793454.256546,103741232164.15895
2021,318,1276565244.465857,44.07857321444177,14775718526.885044,107170415874.36409
2022,318,1325928461.7789803,39.84563885461551,15393639830.994816,113687777823.36717
2023,318,1377200494.3556132,40.231439557561984,16155159846.427073,116750167542.03836
2024,318,1430455153.7483373,40.39632041875134,16922504160.133335,120229681456.94724
2025,318,1485769105.7122276,40.35298915454096,17691767291.759075,123994958779.17079
2026,318,1543221980.5733843,40.11829339659435,18490579129.17585,128154834124.44728
2027,318,1602896487.8652606,38.23714325736256,19397697048.055965,134110948679.5065
2028,318,1663359403.9578898,36.29854194942178,20381932809.202785,140636515430.96878
2029,318,1722379874.6761098,34.314525548243324,21325424091.35221,147045979852.48642
2030,318,1779471603.1210823,32.28802319566599,22199029620.46619,152881191715.7707
2031,318,1838409949.6792114,30.228303972062083,23110071127.159637,158560112060.05466
2032,318,1899241019.508262,28.135411143854377,24093386194.30494,165498642033.13898
