year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,631,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,631,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,631,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,631,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,631,1115424648.4545505,57.04748276334447,14084729659.430424,104561588032.71924
2019,631,1134346578.9423044,65.22932713522296,15031769916.31957,100267791779.17358
2020,631,1153589498.7984393,60.012387941869996,15506904347.157515,99334899506.45856
2021,631,1173158853.2482548,59.634734885085784,16516657847.311846,98668052686.87437
2022,631,1193060179.8892012,61.682868767726895,17531527814.100853,96887708927.32422
2023,631,1213299110.2578733,63.30835397028207,18655089176.954273,96250850719.58551
2024,631,1233881371.4235759,65.65471293476266,19825023410.962532,96307130001.9811
2025,631,1254812787.6089365,66.49086633862848,20712994857.894096,96526790425.18842
2026,631,1276099281.8379993,69.2916203572,21923856518.695644,97288531900.55989
2027,631,1297746877.6122794,69.27634840749539,23029572890.616703,97197777109.73557
2028,631,1319761700.6152534,72.03714284791593,24152415355.967808,97383698566.5857
2029,631,1342149980.4457586,74.7710827043191,25613142648.665363,89949646822.28516
2030,631,1364918052.380805,77.34382057322252,26743077540.549274,85855068492.10475
2031,631,1388072359.168283,80.52105798148209,27857379438.94579,82540296369.75175
2032,631,1411619452.8500898,82.68339972718238,28933395869.0638,82893425650.31013
