year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,475,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,475,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,475,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,475,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,475,1135191521.8962994,45.30220346444627,15989289903.263079,107852680484.2693
2019,475,1174907210.4142194,45.36430046762859,17547234793.532505,107693575892.78607
2020,475,1216012387.739999,47.0085573171455,18723925781.930103,109530217987.52585
2021,475,1258555666.3796585,46.14029712874246,20495758632.081142,112427524394.09042
2022,475,1302587359.5911255,42.3515370755655,22249243323.18982,117515677590.91331
2023,475,1348159540.8865614,43.25219087636453,24073000640.06516,119593061207.54541
2024,475,1395326105.6164231,43.930970188207965,25981074182.59486,122287187813.56769
2025,475,1444142834.7081034,44.398552669708636,27967940488.43315,125185050170.51297
2026,475,1494667460.6345222,44.67005935772406,30070591468.56134,128355557457.7711
2027,475,1546959735.6906898,43.23568112832743,32323151073.334064,132459499737.55374
2028,475,1601081502.6589832,41.72952252634198,34756343408.64918,137077301110.3924
2029,475,1657096767.9467168,40.16343849222031,37333150976.697784,142046639275.90793
2030,475,1715071777.2824852,38.53992055121113,40136888950.24991,147630243410.20105
2031,475,1771745582.6378746,36.8681631386762,42994103008.45287,152796173526.42975
2032,475,1827660797.3965068,35.147764911081374,45843205464.28026,157473189722.7854
