year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,156,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,156,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,156,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,156,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,156,1136639530.6383185,45.11709740823428,17558395289.356834,108081104236.59406
2019,156,1177906459.301366,44.99416605418203,18891139684.34079,108163043278.26424
2020,156,1220671628.4842772,46.447433224452276,19628656634.424862,110231998322.23285
2021,156,1264989433.4310899,45.39702402012601,21283701686.319942,113334230079.15286
2022,156,1310916244.264066,41.447108939514926,22857904083.1555,118811681907.64621
2023,156,1358510477.6837802,42.1607054604018,24484107528.16388,121493234937.17905
2024,156,1407832671.2723625,42.65235081439066,26148399475.606613,124464472793.6042
2025,156,1458945560.494399,42.933458812208315,27880637802.415688,127648931766.56964
2026,156,1511914158.4934325,43.01977994936161,29723340140.85073,131154493515.92656
2027,156,1566805838.7855663,41.42137202622385,31782243109.781746,135901852949.4867
2028,156,1623690420.955341,39.75602366619935,33989402582.36458,141060070376.3641
2029,156,1682640259.4629006,38.03567316515741,36354782433.48637,146549069094.6791
2030,156,1740218976.1054828,36.26298912343508,38723681775.58048,151602616784.86377
2031,156,1796731724.5764797,34.44721143950949,41183244943.92725,156525468321.81784
2032,156,1852911507.8072486,32.58811941245092,43646718119.41578,161239177003.88882
