year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,706,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,706,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,706,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,706,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,706,1138501810.074276,53.86416754185669,17047851565.071218,107835469762.35107
2019,706,1181769404.2651727,58.598895266984705,18265257343.746784,106385443307.55989
2020,706,1226681339.018819,50.478045549343285,18876409692.003117,108545861840.39862
2021,706,1273300105.8126554,47.07993949066007,20586575779.732834,111052531037.51445
2022,706,1321690571.0486603,45.947468130893164,22064628362.689724,111715366708.87622
2023,706,1371920066.3099272,44.426694700053574,23670593704.728306,113242665778.55165
2024,706,1424058482.0473378,43.53221230413581,25575364288.95162,116616864686.69539
2025,706,1478178364.8267148,41.332651777982264,27294324186.512383,120499817253.49062
2026,706,1534355018.2717497,40.797216150371156,29418416630.084114,124973602020.70036
2027,706,1592666607.8431528,37.93084598975255,31638027609.91401,129365367094.37294
2028,706,1653194269.5998394,37.338990576656485,33853318118.55887,133545698534.57635
2029,706,1716022223.0934725,36.693454243983204,36231324763.69848,130346487837.67268
2030,706,1781237888.5534394,35.89413504737025,38558711773.041084,130552503178.93921
2031,706,1848932008.5253286,35.524881216029556,40954518496.69816,131477768865.21355
2032,706,1919198774.1321523,34.36828130754222,43663962025.06014,136857808105.0697
