year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,304,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,304,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,304,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,304,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,304,1116656177.0065904,47.71407070693795,13592633435.559092,104946684064.52173
2019,304,1136852801.8365936,50.23014807222547,14272192876.743849,102111238354.6628
2020,304,1157414716.9528308,54.451316527297934,14696953599.926546,101406111660.46846
2021,304,1178348529.2509751,56.08768922951791,15327582193.53522,101379223271.2947
2022,304,1199660965.1236389,54.56476304860757,15806462306.277653,103116185969.57434
2023,304,1221358872.6216757,58.12453834172614,16514693799.069212,102532347556.28506
2024,304,1243449223.6545792,61.5109296703337,17242159777.193443,102392357135.95784
2025,304,1265939116.2306726,64.72524824186151,17980044034.395706,102490676294.48233
2026,304,1288835776.737826,67.7743853428434,18739409090.04511,102748516948.03482
2027,304,1312146562.2654161,68.8682025254835,19422187082.060524,103059854319.74222
2028,304,1335878962.9682834,69.86607558622322,20116681479.686882,103470142878.82452
2029,304,1360040604.4734502,70.77753424845685,20795682285.665478,103918642370.68968
2030,304,1384639250.330364,71.6013089385188,21496454028.988132,104340007014.67645
2031,304,1409682804.505459,72.3446343963521,22241855851.98157,105082728001.7867
2032,304,1435179313.9218347,73.00309086524794,22980010486.49934,105739446187.1507
