year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,987,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,987,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,987,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,987,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,987,1118020182.0761855,56.68289004110175,13749728715.108938,104929800168.10493
2019,987,1139631848.954577,64.46304317373412,14584190856.78596,100910255008.74142
2020,987,1161661275.8633778,58.90054548836715,14964294879.697117,100252853317.09616
2021,987,1184116538.2298093,58.15749250183202,15848689530.796644,99845088898.58353
2022,987,1207005867.581534,59.81479268492128,16772601709.255905,98362022328.34396
2023,987,1230337654.5641227,61.04674991843411,17802466234.48387,98052135443.49223
2024,987,1254120452.016852,62.98136598443514,18920110287.731464,98446769753.08424
2025,987,1278362978.1079578,63.42374715122446,19716846287.103508,99016474850.60152
2026,987,1303074119.5304983,65.78712747119212,20828059969.6398,100137398919.11122
2027,987,1328262934.7599792,65.38732418904084,21855915171.26925,100415277338.36295
2028,987,1353938657.3749692,67.69447491377343,22897477906.40957,100965458032.53333
2029,987,1380110699.4418905,69.96390603228014,24303689819.82621,93915074770.09723
2030,987,1406788654.9652472,72.06549208669416,25499721427.820194,90219599588.2498
2031,987,1433982303.4045362,74.74155032248052,26677880455.56344,87311609071.88484
2032,987,1461701613.2591553,76.42413364563909,27705212101.399796,88082991298.08698
