year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1496,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1496,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1496,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1496,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1496,1139266988.2549343,49.420927184609624,14404876071.06947,112887618478.10727
2019,1496,1183358454.0658019,46.7904187333062,15760452910.733284,118181213840.94858
2020,1496,1229156330.5577404,42.513264112631425,16901853879.901163,124742210164.89006
2021,1496,1276726658.57015,40.579389102516785,18521647010.539146,126022195917.01779
2022,1496,1324836007.8017256,37.42628054583963,20147821015.92417,129658031404.74133
2023,1496,1373846297.5845683,35.361137448162836,21801072851.437897,133860358644.94652
2024,1496,1429299004.6066487,36.22761800174668,22996795584.13685,130245150713.3849
2025,1496,1481944864.0067976,34.09038655932444,24746074836.895702,134797290784.7
2026,1496,1531934847.1649024,31.847778013893276,26545242174.921707,139109082239.26303
2027,1496,1578451452.3308475,29.35273753450979,28479693067.553963,143820798511.8672
2028,1496,1633734438.2515895,27.363475233531826,30498360393.08026,148605193845.60248
2029,1496,1691061989.5145278,25.440255556334467,32580215398.495968,153240364680.84225
2030,1496,1753413022.3453505,26.87895436231803,35048141614.75706,157724293241.7943
2031,1496,1812617649.7126815,25.02499836939613,37359042385.51506,162484821107.86694
2032,1496,1872944657.790892,23.09428342140164,39848044663.272385,168220343756.8826
