year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,896,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,896,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,896,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,896,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,896,1117605580.4721503,56.74101517815458,16443775585.328857,104870983229.39003
2019,896,1138786773.7197492,64.5850885364288,17363919347.44142,100807529932.57037
2020,896,1160369399.2393699,59.077454583344256,17638571024.574505,100105936094.2416
2021,896,1182361065.0947833,58.39231182850513,18847475068.844135,99646495344.19458
2022,896,1204769523.5400515,60.11144764869512,19939976728.448547,98125599997.48535
2023,896,1227602673.7522576,61.40554660424932,21172855759.143192,97762998116.49745
2024,896,1250868564.6160378,63.40506921401864,22481607372.16296,98102985977.09569
2025,896,1274575397.5608819,63.9093838635169,23506790364.382866,98616058544.05632
2026,896,1298731529.4522135,66.34147262916905,24879263685.54261,99678307988.00777
2027,896,1323345475.537251,66.00189191733983,26139672104.86641,99896798620.8532
2028,896,1348425912.446711,68.3800571601131,27434695130.279903,100387399033.99892
2029,896,1373981681.2533937,70.72207616342011,28809993244.19041,93273154655.39499
2030,896,1400021790.5887432,72.897153319865,30022799711.77876,89514231426.06282
2031,896,1426555419.81846,75.65128375019458,31247679111.05478,86539143315.2458
2032,896,1453591922.278317,77.4084162241951,32542310554.548058,87242656668.26083
