year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,603,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,603,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,603,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,603,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,603,1118512804.998239,56.61388271031132,11315321087.703379,104999685503.65105
2019,603,1140636361.153344,64.31820723939016,11901079649.506302,101032360814.09511
2020,603,1163197508.8449621,58.69068580683003,12187609036.841825,100427559693.16762
2021,603,1186204903.3883357,57.87904937960477,12620509373.804045,100081341935.6815
2022,603,1209667371.2959917,59.46316902832838,13240302842.140295,98643391786.74985
2023,603,1233593913.663925,60.62164248307248,13915172369.28868,97105878922.80128
2024,603,1257993709.624762,62.47955996512281,14741524381.430162,97565741221.78918
2025,603,1282876119.8692257,62.848824501540854,15158990847.451178,98203093738.58095
2026,603,1308250690.2372556,65.13113027277349,15686411180.501904,80716932710.47054
2027,603,1334127155.380152,64.66035618384468,16314463174.256865,81068231231.04848
2028,603,1360515442.4951582,66.8838332312884,16927960531.87167,81675329322.74347
2029,603,1387425675.1339157,69.06779904548401,18178585199.038906,78981203924.61607
2030,603,1414868177.0862367,71.08292213983398,19285171699.699337,75285372104.38754
2031,603,1442853476.3407145,73.6671775344839,20340202502.75603,72427142331.42952
2032,603,1471392309.123647,75.26219157776556,20924564394.842392,73263195656.71692
