year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,84,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,84,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,84,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,84,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,84,1122535036.630992,46.940473217418834,15711896145.574762,105868742858.21706
2019,84,1148854689.6440578,48.660719493733794,16659784933.824461,103810092746.52972
2020,84,1175791449.573276,52.03735906253832,17181474771.294464,103904753331.32239
2021,84,1203359785.490323,52.84348143879768,18262271066.079002,104827303855.79353
2022,84,1231574505.7177088,50.55955766552768,19177476531.211227,107499193863.60684
2023,84,1260450765.7830625,53.22042964755747,20236962550.08985,107785399725.80063
2024,84,1290004076.559917,55.68217477720333,21294229301.62471,108149937700.51091
2025,84,1320250312.5993698,57.94893831126055,22368682011.76616,108699002704.12564
2026,84,1351205720.6570961,60.030132306500114,23495953182.310852,109515874298.23212
2027,84,1382886928.420284,60.22989795186724,24614552928.20909,110723636631.9039
2028,84,1415310953.439194,60.33262255633708,25772766114.238792,112070494404.61038
2029,84,1448495212.2681286,60.348739120832185,26942620634.561787,113496400671.43936
2030,84,1482457529.8207319,60.2783911071454,28161751633.873436,114949582374.12851
2031,84,1517216148.944631,60.129634611596686,29482442934.521378,116824629897.92136
2032,84,1552789740.2205782,59.89959929737356,30826719596.587746,118674407276.14813
