year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,437,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,437,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,437,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,437,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,437,1141289389.6137466,44.525859073757,16781615705.992783,108837121348.2462
2019,437,1187563526.2229927,43.81509787474407,17893439755.94188,109674647726.46878
2020,437,1235713870.3379056,44.664740837255124,18433223320.81687,112581849528.77707
2021,437,1285816493.709624,43.0419503386163,19320151799.337,108759520632.7516
2022,437,1337950552.4556508,38.58906255741124,20599525903.875496,116191724116.55293
2023,437,1392198412.1169946,38.72075000373151,21873612584.657074,119580250469.78864
2024,437,1448645777.7858198,38.63336585791522,23182406121.33759,123468102713.24248
2025,437,1507381829.5091739,38.34061887828482,24556486938.144947,127778713244.43951
2026,437,1568499363.1827404,37.860196392609126,26030015278.73092,132578472033.53905
2027,437,1630607765.169022,35.764057822337826,27794379054.764362,139533125842.08994
2028,437,1690826901.8545468,33.618710337040355,29562027036.154385,146195398731.07037
2029,437,1749340440.6817255,31.436217988012906,31241642871.555927,152355750034.73636
2030,437,1809835790.2904527,29.219663098094617,33083354711.43486,159115165811.46777
2031,437,1872405103.3916187,26.978288244259335,35117076535.51477,166685441955.8978
2032,437,1934468856.0062256,24.712290691467008,37187434565.494545,173518366458.27658
