year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,628,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,628,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,628,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,628,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,628,1114870519.3813372,57.125540775069815,17941066384.795685,104482977203.86067
2019,628,1133219800.3913891,65.39361729476116,18624897306.393444,100133519865.15009
2020,628,1151871086.0806684,60.2511015668259,18526840392.686707,99139474943.83308
2021,628,1170829347.0431857,59.95234744442117,19652492355.10326,98421781417.09827
2022,628,1190099635.6822937,62.08507818459813,20570147798.03514,96574725437.7431
2023,628,1209687087.557166,63.79597881791679,21631649230.712746,95868994077.5952
2024,628,1229596922.7514238,66.23192576096349,22824521818.575253,95854185677.34885
2025,628,1249834447.2642977,67.15403272736235,23671045486.29298,96000489102.02214
2026,628,1270405054.4246907,70.05042164040016,24858593018.117947,96687952948.14761
2027,628,1291314226.328497,70.11959453434513,25932980401.907906,96519542143.92477
2028,628,1312567535.299596,72.98007615442866,27040120624.978992,96629827577.62053
2029,628,1334170645.3748803,75.8163440690721,28013663251.314842,89116711785.8425
2030,628,1356129313.8137343,78.49314199827184,29075954112.34336,84938943086.58879
2031,628,1378449392.6323464,81.78127697049435,30150739420.790947,81543154550.05576
2032,628,1401136830.1632829,84.05014786288022,31234770458.890015,81807205364.48927
