year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,373,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,373,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,373,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,373,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,373,1139689295.2053266,44.72876965644736,17597321664.70253,108576963188.73706
2019,373,1184235918.484193,44.21920673951891,19090109928.756744,109153782882.0319
2020,373,1230523719.5155382,45.274913409889216,20016124320.572296,111771060665.60342
2021,373,1278620755.0844223,43.846952512234026,21863192807.968864,115409657895.64479
2022,373,1328597742.086852,39.56467555164458,23673002294.4143,121575387713.3167
2023,373,1380528161.5045693,39.89342142241726,25541408635.39421,124912619664.47647
2024,373,1434488366.443873,40.001581614892565,27473486426.69947,128596186179.9687
2025,373,1490557694.3973117,39.90208897247529,29499121864.161674,132539562055.83963
2026,373,1548818583.8933125,39.61198070499769,31665617959.043365,136863000136.65353
2027,373,1609356695.7052448,37.68223788490441,34111066276.862694,142610923006.87265
2028,373,1669667067.6154659,35.69682701015599,36614525510.25865,147820881559.8147
2029,373,1728336550.0479808,33.66779428852632,39112223685.77823,152868668358.998
2030,373,1786175549.476914,31.5981071665007,41638603105.06716,157694364752.10034
2031,373,1845910268.2721844,29.497032697922382,44423112375.040436,163264716546.66843
2032,373,1907589500.0302486,27.364652750943623,47397532290.063675,169208305917.22253
