year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,412,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,412,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,412,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,412,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,412,1118369487.7803519,47.48777688227305,12139993124.28621,105215405103.33037
2019,412,1140344075.9758742,49.77020388348929,12696908349.349323,102605424477.70248
2020,412,1162750437.8666186,53.74255814465744,12961722822.129549,92331545012.43549
2021,412,1185597057.2759104,55.13339705851076,13296470881.316416,91631229024.31058
2022,412,1208892584.7237928,53.38444056662405,13527650749.038696,93689586066.63496
2023,412,1232645840.7024136,56.676639392886685,14010114588.619253,92243210978.61243
2024,412,1256865819.0157692,59.786857969908816,14501365671.402687,91448586129.50836
2025,412,1281561690.1850688,62.71720415586587,14992797245.323826,90953824414.80283
2026,412,1306742804.9210112,65.47527901875506,15496665112.441263,90551600688.0608
2027,412,1332418697.6642873,66.29895077889536,15934703802.165398,90924992286.19467
2028,412,1358599090.1956482,67.02537086561541,16374866318.725775,91426388384.36966
2029,412,1385293895.3169088,67.66433584594859,16791560504.968897,91994113512.90051
2030,412,1412513220.6042767,68.21499742331014,17224622032.114132,92564629324.37114
2031,412,1440267372.2354293,68.68483744114432,17680571089.65538,93485921899.43246
2032,412,1468566858.8917894,69.06990359411235,18125219534.375664,94353872038.3642
