year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,11,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,11,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,11,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,11,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,11,1134260186.8678765,45.42151033368159,17709147598.666336,107707752219.56387
2019,11,1172980164.0021875,45.60311418524329,19337895084.658638,107391938557.97578
2020,11,1213021916.0225775,47.370978578516734,20434138431.70383,109100791355.38269
2021,11,1254430564.052011,46.620868710083386,22435890989.59658,111846176996.51712
2022,11,1297252769.5027707,42.936918056510734,24346039248.448612,116401566070.4665
2023,11,1341536786.6569567,43.95938285385081,26333104685.8107,118627939341.1608
2024,11,1387332517.0419154,44.760277470118666,28391456429.65399,121167896463.56506
2025,11,1434691565.6618643,45.34980212557289,30531852965.376385,123864443356.03197
2026,11,1483667299.1490934,45.742667762555946,32800425364.54027,126821745936.43504
2027,11,1534314905.9002495,44.41613684887117,35238777016.67629,130642589743.05957
2028,11,1586691458.2654865,43.01489789683314,37847132649.42537,134870068240.20706
2029,11,1640855976.86055,41.55074192077974,40666612304.214294,139838251725.89252
2030,11,1696869497.0742662,40.02603510406599,43660546524.67281,144745205645.90875
2031,11,1754418243.135949,38.449932027669945,46941106549.20719,150190575342.5367
2032,11,1810335569.5892692,36.82190293505521,50176560323.26344,155057130079.88385
