year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,958,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,958,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,958,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,958,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,958,1142253794.560061,53.35876675239592,13134349971.38551,108394152388.97636
2019,958,1189571388.633421,57.558700358534495,14202900484.55369,107465838478.83234
2020,958,1238849102.8828359,49.00007593972548,14974549802.715258,110207562038.3639
2021,958,1290168134.8243625,45.15697408839775,16162422199.337803,113351034465.38658
2022,958,1343613045.5620112,43.566180109795326,17375647557.1339,114725052557.32918
2023,958,1399271899.1235902,41.60355874646225,18642517429.295467,116681887814.68535
2024,958,1457236407.5684857,40.26431354386656,20182478212.04172,120769992290.44656
2025,958,1517602082.10652,37.661163334604346,21496902878.592754,125658953230.25548
2026,958,1580468390.476861,36.68917167893028,23150234766.125824,131089324234.96391
2027,958,1645938920.8463097,33.46658847248199,24911019206.494785,136754275112.52484
2028,958,1714121552.4970527,32.45736971406826,26623201000.434013,141951767447.621
2029,958,1785128633.5851,31.401738127407448,28889331835.06566,139916615607.16287
2030,958,1859077166.2623293,30.204268317293366,30968017742.98056,141264854532.22852
2031,958,1936088999.4671693,29.423952566680157,33024044983.98133,142841627043.37192
2032,958,2016291029.7015877,27.897925928800877,35089305365.991745,149625058606.78214
