year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,957,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,957,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,957,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,957,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,957,1132254269.2411084,54.71315764557549,14406085195.814741,106949101165.23863
2019,957,1168835046.1833231,60.35395463953472,15249373294.437902,104634690032.31241
2020,957,1206597671.8304167,52.98273377851059,15622978289.298784,105822281948.79199
2021,957,1245580329.2522411,50.35313108132041,16638943517.337236,107291162309.49765
2022,957,1285822435.1340988,50.018686271335014,17608379848.76369,107079010156.49756
2023,957,1327364679.6322913,49.274636887814886,18717647216.70677,108309660671.0024
2024,957,1370249067.51731,49.16869438128023,20021656721.550957,110723681286.69952
2025,957,1414518960.6462831,47.69322569302965,20985117810.49515,113410644153.2476
2026,957,1460219121.807625,47.945545933944565,22281574020.778038,116750490210.96806
2027,957,1507395759.982197,45.73336241972052,23531308659.885414,119349397040.9644
2028,957,1556096577.066781,45.908702300429816,24819804889.458424,122315336279.15152
2029,957,1606370816.1070788,46.02419496299535,26429529824.028255,117759911752.87662
2030,957,1658269311.089026,45.97133322066202,28012386730.602093,116635375907.7623
2031,957,1711844538.3387544,46.377948008690076,29612495026.798523,116422973242.92155
2032,957,1767150669.5831873,45.92951535281632,31027361287.314686,120036296909.21939
