year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,288,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,288,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,288,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,288,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,288,1119644484.2856963,47.31982499866608,11583386717.917496,105415379556.6758
2019,288,1142945655.340083,49.42929609843745,12689576602.687479,102973675256.21147
2020,288,1166731752.2616758,53.21793244668738,13784104186.63909,102677138728.22711
2021,288,1191012866.9508417,54.427969790671646,14659045146.368242,103138361640.98477
2022,288,1215799301.332734,52.51309373984644,15510072025.410147,105352034926.14996
2023,288,1241101571.7281713,55.60918806504633,16575081676.921713,105029185202.58157
2024,288,1266930413.315468,58.51749867204313,17658844113.386513,105132916472.80246
2025,288,1293296784.6851273,61.24074353973644,18757467913.952328,105478617601.71901
2026,288,1320211872.489325,63.78706687611866,19890550009.12366,106065542214.81651
2027,288,1347687096.1881506,64.41489426327378,20965174600.771793,106817136613.5722
2028,288,1375734112.8946216,64.94503899460804,22059087806.188866,107683558734.13275
2029,288,1404364822.320536,65.38749562664854,23144254523.00943,108604520170.57797
2030,288,1433591371.8252478,65.74172559494428,24255614255.28341,109515138590.8649
2031,288,1463426161.5695143,66.01539178222286,25432091990.679474,110764380515.69533
2032,288,1493881849.7766054,66.20488246207194,26605100276.720615,111945374298.6854
