year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1166,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1166,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1166,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1166,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1166,1140053096.0111492,49.31789606245252,13576252160.518196,113015431153.38228
2019,1166,1184992080.2650108,46.588053943001476,14339146555.40331,118446074219.8072
2020,1166,1231702484.0368176,42.21866322651016,14876618408.652164,125164841078.04874
2021,1166,1280254133.7180798,40.19205170729974,15876938315.583403,126121707901.54498
2022,1166,1328750536.7763255,36.95313160051182,16843084550.379782,129794672221.21133
2023,1166,1378612180.2091339,34.80208360505998,17728177568.96813,133266474619.93954
2024,1166,1435215832.382649,35.57143961103162,18373378253.658566,128346024435.30592
2025,1166,1488254156.8258321,33.35248794021195,19315207275.107143,133295851647.44844
2026,1166,1538778645.5248919,31.0318069531568,20281292495.080093,138582743206.1459
2027,1166,1586352695.8385413,28.463566233221236,21432871426.438934,144734107656.07336
2028,1166,1642765293.8784935,26.400760104179444,22489335663.887794,149865977484.4037
2029,1166,1701057984.9145582,24.406235880594,23592539492.96057,154789493663.40326
2030,1166,1762973211.2222304,25.746308865871686,24891607625.717815,159247001376.43298
2031,1166,1823123866.3005147,23.823463434524175,26051323948.150314,164511484114.87564
2032,1166,1883315044.942374,21.827241103823148,27287518629.755505,169770909564.01215
