year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,146,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,146,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,146,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,146,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,146,1116017086.4204538,47.79865961975784,11625527439.922533,104846447091.27116
2019,146,1135551874.968668,50.402256841809404,12564622299.12566,101927093546.90189
2020,146,1155428600.9014137,54.71680955618611,13467526246.867895,101135166324.5992
2021,146,1175653249.4984725,56.44553282717284,14177504145.26327,101004835747.67975
2022,146,1196231910.806101,55.00783011886649,14829304474.276758,102639873574.50954
2023,146,1217170781.4708626,58.66861973920694,15720084586.639694,101986532862.2786
2024,146,1238476166.6055658,62.15947107060238,16642968487.94229,101826801790.22249
2025,146,1260154481.687856,65.48140582007971,17569262298.033787,101879134976.863
2026,146,1282212254.4920456,68.64105727621273,18507834985.045948,102048289908.36899
2027,146,1304656127.0547583,69.83772721779678,19365043360.1622,102267978776.98106
2028,146,1327492857.674978,70.939162185063,20230022091.14105,102583578681.41455
2029,146,1350729322.9491074,71.95479283935543,21074912578.110294,102934270180.88698
2030,146,1374372519.8416522,72.88319166314209,21935354562.614864,103254626452.73485
2031,146,1398429567.7921414,73.73150078690922,22842384822.706795,103893055749.16531
2032,146,1422907710.8589375,74.4951238646833,23734857846.113297,104442114047.87073
