year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,703,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,703,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,703,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,703,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,703,1142802496.8722036,53.28513346043624,17460320529.24171,108475855938.16345
2019,703,1190714527.4832814,57.40743700585335,18268543998.73063,106654088255.78697
2020,703,1240635271.4840827,48.785557407692664,17891229241.16397,100100996255.87134
2021,703,1292648944.2466257,44.87839358854242,19240340799.17814,103628699381.41011
2022,703,1346843291.8750474,43.22185339652885,20285119953.848938,104447356373.8689
2023,703,1403309739.2316623,41.19611303938315,21289610726.125694,104719057163.67082
2024,703,1462143544.1690073,39.79356896513958,22752595802.889793,108019180498.86595
2025,703,1523443958.228085,37.13328079674798,24027010742.35394,113606330855.22423
2026,703,1587314394.0738757,36.09963846201952,25602390998.77157,119301853835.36345
2027,703,1653862599.9505882,32.827148159707185,27418591997.40417,126293150459.08696
2028,703,1723200841.4509583,31.75947153250995,29043895351.36452,131658048418.22522
2029,703,1795446090.9062243,30.646643428703907,30935848968.573753,132113655332.50148
2030,703,1870720224.7162952,29.39389812567157,32886577649.61368,133590102542.83621
2031,703,1949150228.9529688,28.556684400110573,34758778088.92259,135260258289.231
2032,703,2030868413.5831046,26.97988655636089,36824378246.245384,142402870577.81912
