year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,401,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,401,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,401,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,401,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,401,1132314532.0609195,45.671387953904905,11735748427.354322,107402589613.40063
2019,401,1168959469.0663447,46.10392342571688,12743649743.295517,106762585939.91711
2020,401,1206790341.0484111,48.13196685526284,13691868737.826921,108220659697.36655
2021,401,1245845528.255082,47.631223026012016,14475762909.978971,110636294714.28429
2022,401,1286164653.028922,44.16918734030041,15256230946.58589,115026765720.66057
2023,401,1327788620.0048327,45.44996468050066,16252751465.945017,116975068722.08414
2024,401,1370759657.608701,46.510468845177506,17270110158.592316,119137761504.41432
2025,401,1415121360.899059,47.35989501825842,18294778110.968,121435288880.89531
2026,401,1460918735.7952304,48.0120864712925,19361730442.00661,124020787676.34377
2027,401,1508198244.7368145,46.916913736641874,20454034968.36406,127357451485.91254
2028,401,1557007853.8208551,45.74140800944521,21592742504.38965,131006551638.72128
2029,401,1607397081.464492,44.49720208409335,22750394865.59223,134895709852.35449
2030,401,1659417048.6424818,43.18637256301429,23982063165.485336,139107864318.71524
2031,401,1713120530.7505426,41.81796505052521,25302543057.99508,143896754252.23672
2032,401,1768562011.147153,40.39115150578934,26669643477.031303,148924077084.5843
