year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,630,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,630,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,630,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,630,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,630,1127329719.3920598,55.388995995282365,16763970383.372162,106250486051.71565
2019,630,1158689853.0797455,61.75797300598226,17300054631.62677,102344636738.51471
2020,630,1190922365.0681114,54.99634218125236,16551199548.745821,91694746627.4247
2021,630,1224051523.235193,52.99756502193617,17404320593.178276,92073824830.95854
2022,630,1258102270.5444825,53.32409535636886,18063121251.50812,90182396904.97165
2023,630,1293100243.8245032,53.230100694894354,18790934572.164703,88671472205.36711
2024,630,1329071793.070791,53.790235745253526,19742684714.5269,88374833269.96217
2025,630,1366044001.2848253,52.93421581245366,20417496842.71014,90108757694.76607
2026,630,1404044704.864836,53.86469847469072,21371612541.563477,92003299133.48347
2027,630,1443102514.5638413,52.22608954141413,22354275705.966885,94136674135.04008
2028,630,1483246837.0307105,53.075015260763045,23239820792.872818,95352911906.7735
2029,630,1524507896.9504347,53.86539204113563,24605610297.66861,93473293603.11732
2030,630,1566916759.800321,54.48158344379459,25858153945.04394,91345530657.86249
2031,630,1610505355.2392092,55.588610752984394,27121375756.11733,90077358967.16942
2032,630,1655306501.147322,55.789541446818816,28168493582.63585,92571954972.19893
