year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,186,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,186,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,186,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,186,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,186,1119566365.394718,47.330104390494704,14891167961.01456,105403127144.64648
2019,186,1142786171.6226783,49.4501499906377,15784294116.204878,102951100506.46457
2020,186,1166487556.627859,53.25000749962153,16328354698.778719,102643825635.58327
2021,186,1190680508.354018,54.4710757817329,17277808521.02783,103092195408.36963
2022,186,1215375221.894864,52.5663099531573,18074478695.064583,105294313584.92393
2023,186,1240582103.790349,55.67434617411738,19038259315.020638,105037623029.12366
2024,186,1266311776.4120626,58.59493992809139,20007682690.302406,105062228983.13986
2025,186,1292575082.439575,61.3307714292324,21005554818.643013,105396542821.76405
2026,186,1319383089.429634,63.88995128286218,22048267278.834232,105977924737.75853
2027,186,1346747094.4801102,64.52965246996921,23039988846.39751,106717761298.01086
2028,186,1374678628.9906802,65.07168447379294,24058695776.20523,107571974845.3729
2029,186,1403189463.5222514,65.52602976844788,25076098693.397724,108480263320.321
2030,186,1432291612.7571611,65.8921309376019,26127480431.13883,109377730364.43295
2031,186,1461997340.5622547,66.17763987442231,27252874209.970997,110613328089.65973
2032,186,1492319165.1569762,66.37892419496319,28383265348.314423,111780170048.66101
